agent_id,agent_name,month,day,tenure_months,call_type,aht_sec,csat_score,qa_audit_score,resolution_status
AGT-024,James Reddy,July-2026,11,9,Inbound,285.0,4.1,82.5,Unresolved
AGT-011,David Chang,February-2026,23,9,Inbound,249.1,4.0,85.7,Resolved
AGT-010,James Iyer,March-2026,7,7,Inbound,335.6,3.5,82.4,Pending
AGT-021,Ananya Gupta,March-2026,18,10,Inbound,360.2,3.5,91.0,Resolved
AGT-019,Kavya Gupta,March-2026,3,24,Inbound,251.4,4.8,100.0,Resolved
AGT-010,James Iyer,May-2026,6,9,Inbound,,3.1,84.6,Resolved
AGT-003,Sarah Reddy,April-2026,10,24,Inbound,269.0,5.0,94.6,Resolved
AGT-016,Ananya Verma,May-2026,25,20,Inbound,314.2,3.9,100.0,Resolved
AGT-005,Rahul Chang,March-2026,26,1,Inbound,336.6,4.5,67.2,Resolved
AGT-022,Michael Iyer,July-2026,21,24,Inbound,214.8,4.6,99.8,Resolved
AGT-020,Rahul Sharma,July-2026,24,14,Inbound,268.2,,81.5,Resolved
AGT-013,Rahul Wilson,February-2026,4,22,Inbound,181.7,5.0,100.0,Resolved
AGT-018,Sarah Iyer,February-2026,18,23,Inbound,250.8,4.1,100.0,Escalated
AGT-019,Kavya Gupta,July-2026,23,28,Inbound,310.9,4.6,100.0,Resolved
AGT-017,Neha Sharma,May-2026,1,3,Inbound,337.9,4.0,67.0,Escalated
AGT-024,James Reddy,June-2026,20,8,Inbound,295.4,4.7,85.9,Resolved
AGT-014,Priya Iyer,July-2026,13,23,Inbound,286.1,5.0,89.1,Resolved
AGT-006,Arjun Nair,March-2026,2,19,Inbound,266.8,5.0,95.9,Resolved
AGT-016,Ananya Verma,May-2026,12,20,Inbound,246.6,4.5,87.5,Resolved
AGT-010,James Iyer,May-2026,25,9,Inbound,241.5,5.0,76.3,Resolved
AGT-001,Arjun Jenkins,February-2026,15,16,Inbound,210.0,4.5,100.0,Resolved
AGT-004,Priya Nair,April-2026,8,6,Inbound,313.0,4.6,58.9,Resolved
AGT-010,James Iyer,April-2026,26,8,Inbound,308.4,3.4,87.7,Resolved
AGT-001,Arjun Jenkins,June-2026,8,20,Inbound,319.7,4.1,88.6,Escalated
AGT-008,Kavya Gupta,June-2026,4,12,Inbound,236.6,4.4,91.1,Unresolved
AGT-011,David Chang,June-2026,23,13,INBOUND,261.4,3.2,96.4,Resolved
AGT-013,Rahul Wilson,April-2026,26,24,Inbound,289.9,4.8,100.0,Pending
AGT-009,Arjun Sharma,April-2026,4,4,Inbound,270.2,3.8,69.7,Escalated
AGT-022,Michael Iyer,July-2026,5,24,Inbound,273.7,5.0,100.0,Resolved
AGT-002,Arjun Sharma,June-2026,24,23,Inbound,193.2,5.0,93.8,Resolved
AGT-015,Arjun Nair,March-2026,20,10,Inbound,285.6,2.6,73.7,Resolved
AGT-025,Arjun Reddy,July-2026,26,27,Inbound,254.1,4.0,93.7,Resolved
AGT-002,Arjun Sharma,February-2026,10,19,Inbound,237.0,5.0,95.7,Resolved
AGT-002,Arjun Sharma,May-2026,18,22,Inbound,347.8,4.2,100.0,Resolved
AGT-009,Arjun Sharma,April-2026,1,4,Inbound,273.2,4.7,69.7,Escalated
AGT-004,Priya Nair,July-2026,24,9,Inbound,262.3,3.2,79.6,Resolved
AGT-015,Arjun Nair,February-2026,26,9,Inbound,291.3,4.4,85.0,Resolved
AGT-013,Rahul Wilson,February-2026,22,22,Inbound,226.4,4.6,97.2,Resolved
AGT-003,Sarah Reddy,May-2026,24,25,Inbound,273.2,,95.4,Resolved
AGT-010,James Iyer,July-2026,13,11,Inbound,231.4,3.7,85.7,Unresolved
AGT-015,Arjun Nair,February-2026,6,9,Inbound,306.8,5.0,,Resolved
AGT-009,Arjun Sharma,February-2026,4,2,Inbound,316.1,2.9,63.7,Unresolved
AGT-010,James Iyer,February-2026,19,6,Inbound,336.7,3.8,71.0,Resolved
AGT-015,Arjun Nair,June-2026,3,13,Inbound,258.1,4.7,85.9,Escalated
AGT-014,Priya Iyer,July-2026,6,23,INBOUND,219.0,5.0,97.0,Resolved
AGT-011,David Chang,April-2026,18,11,Inbound,310.4,3.8,100.0,Resolved
AGT-025,Arjun Reddy,July-2026,23,27,Inbound,225.2,3.4,92.0,Resolved
AGT-020,Rahul Sharma,May-2026,20,12,Inbound,255.0,4.8,78.6,Unresolved
AGT-021,Ananya Gupta,June-2026,4,13,Inbound,254.2,,85.6,Escalated
AGT-020,Rahul Sharma,May-2026,23,12,Inbound,240.0,,88.5,Escalated
AGT-008,Kavya Gupta,February-2026,4,8,Inbound,248.0,5.0,62.7,Resolved
AGT-016,Ananya Verma,July-2026,3,22,Inbound,238.9,5.0,93.0,Pending
AGT-007,Rahul Iyer,February-2026,7,24,Inbound,276.3,5.0,100.0,Resolved
AGT-018,Sarah Iyer,May-2026,12,26,Inbound,239.8,3.9,79.1,Resolved
AGT-020,Rahul Sharma,May-2026,21,12,Inbound,341.3,3.8,77.4,Unresolved
AGT-004,Priya Nair,February-2026,19,4,Inbound,266.4,,85.1,Resolved
AGT-015,Arjun Nair,May-2026,18,12,Inbound,259.5,4.4,86.9,Resolved
AGT-024,James Reddy,June-2026,13,8,Inbound,292.4,3.7,66.4,Resolved
AGT-013,Rahul Wilson,February-2026,1,22,Inbound,279.5,5.0,100.0,Resolved
AGT-005, Rahul Chang ,July-2026,25,5,Inbound,289.8,2.1,82.0,Resolved
AGT-005,Rahul Chang,February-2026,14,0,INBOUND,,3.2,74.7,Resolved
AGT-005,Rahul Chang,July-2026,20,5,Inbound,268.6,,78.2,Escalated
AGT-009,Arjun Sharma,March-2026,4,3,Inbound,371.2,3.4,78.5,Resolved
AGT-019,Kavya Gupta,March-2026,25,24,Inbound,264.5,4.2,93.2,Resolved
AGT-013,Rahul Wilson,April-2026,2,24,Inbound,263.9,4.0,100.0,Escalated
AGT-005,Rahul Chang,May-2026,5,3,Inbound,306.7,3.6,69.0,Pending
AGT-002,Arjun Sharma,May-2026,16,22,Inbound,199.3,4.7,97.4,Resolved
AGT-009,Arjun Sharma,July-2026,9,7,Inbound,314.4,4.2,68.2,Resolved
AGT-021,Ananya Gupta,March-2026,13,10,Inbound,296.4,3.6,79.9,Resolved
AGT-005,Rahul Chang,June-2026,23,4,Inbound,319.4,2.8,83.3,Resolved
AGT-007,Rahul Iyer,July-2026,5,29,Inbound,235.5,5.0,93.1,Resolved
AGT-004,Priya Nair,July-2026,12,9,Inbound,273.8,3.4,63.7,Resolved
AGT-021,Ananya Gupta,February-2026,15,9,Inbound,277.0,3.8,78.7,Unresolved
AGT-017,Neha Sharma,April-2026,1,2,Inbound,351.5,3.3,64.2,Resolved
AGT-011, David Chang ,July-2026,24,14,Inbound,265.7,5.0,85.3,Resolved
AGT-002,Arjun Sharma,May-2026,24,22,Inbound,263.5,5.0,98.6,Resolved
AGT-005,Rahul Chang,May-2026,23,3,Inbound,382.3,3.9,65.7,Escalated
AGT-010,James Iyer,June-2026,1,10,Inbound,289.2,3.5,91.3,Resolved
AGT-014,Priya Iyer,July-2026,9,23,Inbound,191.4,,90.7,Resolved
AGT-009, Arjun Sharma ,May-2026,24,5,Inbound,270.8,2.4,76.0,Resolved
AGT-006, Arjun Nair ,May-2026,22,21,Inbound,233.4,5.0,90.5,Resolved
AGT-020,Rahul Sharma,July-2026,19,14,Inbound,276.3,3.0,79.4,Resolved
AGT-020,Rahul Sharma,May-2026,26,12,Inbound,289.4,5.0,88.9,Resolved
AGT-004,Priya Nair,April-2026,10,6,Inbound,316.0,4.1,85.4,Resolved
AGT-021,Ananya Gupta,March-2026,3,10,Inbound,283.6,3.6,80.1,Resolved
AGT-012,Kavya Jenkins,February-2026,7,16,Inbound,231.8,3.2,100.0,Pending
AGT-001,Arjun Jenkins,May-2026,26,19,Inbound,188.8,4.5,90.5,Resolved
AGT-014,Priya Iyer,June-2026,6,22,Inbound,291.4,4.4,89.8,Resolved
AGT-014,Priya Iyer,May-2026,4,21,Inbound,233.3,4.6,98.1,Unresolved
AGT-017,Neha Sharma,March-2026,6,1,Inbound,270.5,3.3,63.7,Pending
AGT-023,Michael Wilson,February-2026,2,17,Inbound,232.5,4.3,97.9,Resolved
AGT-001,Arjun Jenkins,June-2026,2,20,Inbound,238.0,4.9,100.0,Resolved
AGT-022,Michael Iyer,April-2026,14,21,Inbound,178.0,5.0,87.5,Resolved
AGT-017,Neha Sharma,February-2026,21,0,Inbound,319.0,3.6,61.8,Escalated
AGT-024,James Reddy,May-2026,12,7,Inbound,202.4,4.0,74.6,Escalated
AGT-010,James Iyer,May-2026,12,9,Inbound,252.0,2.8,76.7,Resolved
AGT-013,Rahul Wilson,May-2026,20,25,Inbound,274.4,4.6,99.1,Resolved
AGT-010,James Iyer,July-2026,2,11,Inbound,333.2,5.0,85.5,Resolved
AGT-005,Rahul Chang,April-2026,20,2,Inbound,340.2,3.6,70.6,Escalated
AGT-011,David Chang,April-2026,15,11,INBOUND,288.2,3.7,73.4,Pending
AGT-018,Sarah Iyer,April-2026,2,25,Inbound,227.8,5.0,96.0,Resolved
AGT-025,Arjun Reddy,July-2026,19,27,Inbound,,4.8,100.0,Resolved
AGT-018,Sarah Iyer,June-2026,10,27,Inbound,269.3,4.6,100.0,Resolved
AGT-014,Priya Iyer,June-2026,23,22,Inbound,239.5,4.3,96.1,Resolved
AGT-003,Sarah Reddy,April-2026,5,24,Inbound,239.6,2.9,85.6,Resolved
AGT-021,Ananya Gupta,April-2026,15,11,Inbound,,3.6,86.1,Resolved
AGT-003,Sarah Reddy,February-2026,16,22,Inbound,301.2,4.5,100.0,Resolved
AGT-011,David Chang,May-2026,19,12,Inbound,318.5,3.7,76.9,Resolved
AGT-008, Kavya Gupta ,March-2026,11,9,Inbound,,3.0,75.4,Escalated
AGT-005,Rahul Chang,March-2026,17,1,Inbound,347.0,2.8,68.7,Unresolved
AGT-025,Arjun Reddy,March-2026,11,23,Inbound,271.6,3.4,97.2,Resolved
AGT-015, Arjun Nair ,July-2026,19,14,Inbound,237.6,5.0,95.4,Escalated
AGT-008,Kavya Gupta,May-2026,17,11,Inbound,282.9,3.9,77.8,Resolved
AGT-021,Ananya Gupta,June-2026,26,13,Inbound,236.8,3.5,86.9,Resolved
AGT-017,Neha Sharma,April-2026,14,2,Inbound,328.0,3.2,78.2,Resolved
AGT-025,Arjun Reddy,April-2026,8,24,Inbound,146.9,5.0,96.2,Resolved
AGT-007,Rahul Iyer,February-2026,23,24,Inbound,232.7,4.5,100.0,Resolved
AGT-022,Michael Iyer,June-2026,20,23,Inbound,268.8,5.0,94.1,Pending
AGT-001,Arjun Jenkins,May-2026,21,19,Inbound,190.7,5.0,92.9,Resolved
AGT-004,Priya Nair,June-2026,16,8,Inbound,322.2,4.4,75.0,Resolved
AGT-023,Michael Wilson,April-2026,9,19,Inbound,221.1,4.9,100.0,Escalated
AGT-013,Rahul Wilson,March-2026,15,23,INBOUND,268.0,4.3,98.9,Escalated
AGT-007,Rahul Iyer,May-2026,26,27,Inbound,225.8,5.0,89.8,Resolved
AGT-018,Sarah Iyer,July-2026,24,28,Inbound,257.1,5.0,98.7,Resolved
AGT-008,Kavya Gupta,June-2026,14,12,Inbound,255.3,4.9,92.3,Resolved
AGT-007,Rahul Iyer,March-2026,12,25,Inbound,243.9,5.0,100.0,Resolved
AGT-017,Neha Sharma,May-2026,21,3,Inbound,318.9,3.3,65.6,Resolved
AGT-002,Arjun Sharma,May-2026,12,22,Inbound,252.9,4.4,91.9,Unresolved
AGT-014,Priya Iyer,May-2026,15,21,Inbound,253.3,4.7,94.1,Pending
AGT-006,Arjun Nair,February-2026,16,18,Inbound,241.5,5.0,91.9,Resolved
AGT-008,Kavya Gupta,July-2026,17,13,Inbound,233.3,3.3,83.1,Pending
AGT-023,Michael Wilson,February-2026,21,17,Inbound,256.4,4.6,86.9,Resolved
AGT-016,Ananya Verma,April-2026,23,19,Inbound,,5.0,91.1,Resolved
AGT-001,Arjun Jenkins,May-2026,13,19,Inbound,256.1,4.9,100.0,Resolved
AGT-013,Rahul Wilson,July-2026,13,27,Inbound,254.3,4.6,85.7,Resolved
AGT-001,Arjun Jenkins,July-2026,5,21,Inbound,238.5,4.4,95.3,Resolved
AGT-019,Kavya Gupta,July-2026,10,28,Inbound,228.0,4.3,85.8,Unresolved
AGT-023,Michael Wilson,May-2026,21,20,Inbound,,4.5,99.9,Resolved
AGT-006,Arjun Nair,June-2026,4,22,Inbound,226.7,3.9,84.7,Pending
AGT-018,Sarah Iyer,April-2026,19,25,Inbound,189.6,4.4,100.0,Escalated
AGT-018,Sarah Iyer,July-2026,2,28,Inbound,286.3,4.8,100.0,Unresolved
AGT-014,Priya Iyer,March-2026,1,19,Inbound,235.4,5.0,87.9,Resolved
AGT-019,Kavya Gupta,May-2026,13,26,Inbound,231.9,5.0,100.0,Resolved
AGT-023,Michael Wilson,July-2026,10,22,Inbound,226.3,4.4,93.2,Resolved
AGT-002,Arjun Sharma,March-2026,19,20,Inbound,277.3,4.3,98.8,Escalated
AGT-011,David Chang,June-2026,14,13,Inbound,197.8,4.6,95.4,Resolved
AGT-013,Rahul Wilson,June-2026,23,26,Inbound,262.3,5.0,96.8,Resolved
AGT-023,Michael Wilson,April-2026,22,19,Inbound,234.3,5.0,90.7,Resolved
AGT-012,Kavya Jenkins,May-2026,3,19,Inbound,233.7,5.0,94.4,Resolved
AGT-010,James Iyer,April-2026,5,8,Inbound,262.9,4.7,,Unresolved
AGT-009,Arjun Sharma,July-2026,3,7,Inbound,290.1,2.8,81.2,Resolved
AGT-017,Neha Sharma,July-2026,24,5,Inbound,276.8,5.0,86.2,Resolved
AGT-025,Arjun Reddy,February-2026,4,22,Inbound,208.1,5.0,86.9,Resolved
AGT-017,Neha Sharma,May-2026,10,3,Inbound,311.9,3.0,71.8,Pending
AGT-020,Rahul Sharma,April-2026,2,11,Inbound,262.6,4.0,79.1,Pending
AGT-005,Rahul Chang,June-2026,3,4,Inbound,348.7,3.6,77.7,Resolved
AGT-014,Priya Iyer,April-2026,24,20,Inbound,295.0,5.0,100.0,Resolved
AGT-022,Michael Iyer,July-2026,16,24,Inbound,224.7,5.0,100.0,Resolved
AGT-018,Sarah Iyer,February-2026,20,23,Inbound,269.0,4.0,96.4,Resolved
AGT-001,Arjun Jenkins,June-2026,4,20,Inbound,258.4,3.7,99.6,Pending
AGT-006,Arjun Nair,June-2026,18,22,Inbound,166.3,5.0,100.0,Escalated
AGT-012,Kavya Jenkins,March-2026,1,17,Inbound,184.8,4.6,100.0,Resolved
AGT-023,Michael Wilson,March-2026,3,18,Inbound,284.5,4.5,89.3,Resolved
AGT-009,Arjun Sharma,July-2026,5,7,Inbound,223.4,3.2,81.5,Resolved
AGT-008,Kavya Gupta,April-2026,3,10,Inbound,297.1,4.2,87.0,Resolved
AGT-005,Rahul Chang,February-2026,3,0,Inbound,298.6,3.3,61.4,Resolved
AGT-002,Arjun Sharma,March-2026,14,20,Inbound,256.7,5.0,89.5,Pending
AGT-017,Neha Sharma,March-2026,7,1,Inbound,316.1,3.5,70.6,Resolved
AGT-014,Priya Iyer,June-2026,4,22,Inbound,234.0,5.0,79.2,Escalated
AGT-021,Ananya Gupta,July-2026,25,14,Inbound,281.6,5.0,72.5,Resolved
AGT-018,Sarah Iyer,February-2026,15,23,Inbound,246.1,4.2,92.3,Resolved
AGT-003,Sarah Reddy,March-2026,10,23,Inbound,290.4,5.0,97.8,Resolved
AGT-013,Rahul Wilson,July-2026,10,27,Inbound,281.6,5.0,100.0,Unresolved
AGT-009,Arjun Sharma,February-2026,22,2,Inbound,368.8,3.2,70.0,Unresolved
AGT-015,Arjun Nair,July-2026,25,14,Inbound,275.7,4.7,97.5,Pending
AGT-021,Ananya Gupta,April-2026,19,11,Inbound,281.1,3.1,86.5,Escalated
AGT-014, Priya Iyer ,July-2026,20,23,Inbound,234.9,5.0,97.6,Escalated
AGT-005,Rahul Chang,July-2026,8,5,Inbound,312.3,2.1,,Resolved
AGT-002,Arjun Sharma,July-2026,3,24,INBOUND,216.9,,100.0,Resolved
AGT-021,Ananya Gupta,June-2026,24,13,Inbound,229.2,4.4,100.0,Unresolved
AGT-003,Sarah Reddy,May-2026,22,25,Inbound,316.6,4.8,96.9,Resolved
AGT-016, Ananya Verma ,March-2026,26,18,Inbound,243.9,5.0,84.4,Resolved
AGT-018,Sarah Iyer,May-2026,19,26,Inbound,188.6,4.6,87.1,Resolved
AGT-004,Priya Nair,July-2026,1,9,Inbound,,3.7,69.1,Unresolved
AGT-008,Kavya Gupta,March-2026,19,9,Inbound,272.4,3.2,85.1,Resolved
AGT-006,Arjun Nair,July-2026,1,23,Inbound,271.3,4.2,93.9,Resolved
AGT-011,David Chang,March-2026,18,10,Inbound,236.5,2.7,92.0,Resolved
AGT-002,Arjun Sharma,March-2026,20,20,Inbound,281.2,3.9,99.8,Resolved
AGT-007,Rahul Iyer,March-2026,4,25,Inbound,216.2,5.0,96.0,Resolved
AGT-024,James Reddy,June-2026,8,8,Inbound,314.5,5.0,72.4,Resolved
AGT-014,Priya Iyer,February-2026,6,18,Inbound,301.7,5.0,,Resolved
AGT-014,Priya Iyer,February-2026,9,18,Inbound,229.5,4.1,100.0,Unresolved
AGT-018,Sarah Iyer,June-2026,23,27,Inbound,152.1,4.6,95.1,Escalated
AGT-019,Kavya Gupta,May-2026,3,26,Inbound,262.8,4.6,99.5,Resolved
AGT-017,Neha Sharma,April-2026,4,2,Inbound,273.9,3.7,65.2,Pending
AGT-023,Michael Wilson,April-2026,5,19,Inbound,249.2,4.8,82.1,Resolved
AGT-008,Kavya Gupta,July-2026,16,13,Inbound,231.4,4.5,75.8,Resolved
AGT-025,Arjun Reddy,April-2026,4,24,INBOUND,226.4,5.0,100.0,Resolved
AGT-022,Michael Iyer,April-2026,24,21,INBOUND,262.8,4.6,100.0,Resolved
AGT-015,Arjun Nair,July-2026,23,14,Inbound,240.0,3.8,85.9,Resolved
AGT-022,Michael Iyer,March-2026,10,20,Inbound,207.9,5.0,,Escalated
AGT-007,Rahul Iyer,March-2026,17,25,Inbound,230.6,5.0,84.8,Resolved
AGT-025,Arjun Reddy,May-2026,23,25,Inbound,229.5,4.9,100.0,Resolved
AGT-007,Rahul Iyer,June-2026,2,28,Inbound,290.0,5.0,80.1,Escalated
AGT-022,Michael Iyer,July-2026,24,24,Inbound,281.5,4.1,100.0,Resolved
AGT-004,Priya Nair,July-2026,19,9,Inbound,278.9,3.9,90.8,Pending
AGT-009,Arjun Sharma,April-2026,16,4,Inbound,401.0,3.0,77.0,Unresolved
AGT-022,Michael Iyer,March-2026,24,20,Inbound,220.2,5.0,94.2,Resolved
AGT-023,Michael Wilson,July-2026,21,22,Inbound,285.2,4.9,100.0,Resolved
AGT-015,Arjun Nair,April-2026,17,11,Inbound,309.7,5.0,72.6,Resolved
AGT-019,Kavya Gupta,May-2026,25,26,Inbound,253.8,5.0,96.1,Resolved
AGT-011,David Chang,February-2026,16,9,Inbound,304.4,3.4,74.1,Escalated
AGT-015,Arjun Nair,June-2026,12,13,Inbound,246.4,5.0,87.8,Escalated
AGT-007,Rahul Iyer,June-2026,5,28,Inbound,248.6,5.0,89.7,Resolved
AGT-002,Arjun Sharma,July-2026,4,24,Inbound,235.8,4.0,90.8,Resolved
AGT-009,Arjun Sharma,May-2026,10,5,Inbound,274.9,3.3,67.9,Resolved
AGT-007,Rahul Iyer,February-2026,24,24,Inbound,247.5,,89.1,Resolved
AGT-013,Rahul Wilson,February-2026,15,22,Inbound,226.7,4.1,89.9,Resolved
AGT-012,Kavya Jenkins,May-2026,20,19,Inbound,258.0,4.1,90.9,Resolved
AGT-015,Arjun Nair,June-2026,19,13,Inbound,330.8,3.8,96.6,Resolved
AGT-011,David Chang,June-2026,12,13,Inbound,311.6,4.9,88.4,Pending
AGT-010,James Iyer,July-2026,12,11,INBOUND,315.8,,74.2,Resolved
AGT-008,Kavya Gupta,June-2026,11,12,Inbound,321.2,4.4,78.2,Escalated
AGT-011,David Chang,May-2026,2,12,Inbound,261.1,4.1,83.8,Escalated
AGT-025,Arjun Reddy,March-2026,3,23,Inbound,236.1,5.0,100.0,Resolved
AGT-019,Kavya Gupta,July-2026,26,28,Inbound,222.6,5.0,94.3,Resolved
AGT-021,Ananya Gupta,July-2026,17,14,Inbound,219.8,,100.0,Escalated
AGT-018,Sarah Iyer,April-2026,11,25,Inbound,282.1,4.7,100.0,Resolved
AGT-011,David Chang,July-2026,18,14,Inbound,309.7,4.3,100.0,Resolved
AGT-018,Sarah Iyer,May-2026,22,26,Inbound,241.8,5.0,75.5,Resolved
AGT-002,Arjun Sharma,July-2026,17,24,Inbound,267.1,5.0,91.1,Resolved
AGT-006,Arjun Nair,June-2026,12,22,Inbound,280.8,5.0,87.6,Pending
AGT-025,Arjun Reddy,July-2026,9,27,INBOUND,302.6,3.8,100.0,Resolved
AGT-017,Neha Sharma,March-2026,21,1,Inbound,327.3,2.7,66.2,Resolved
AGT-014,Priya Iyer,March-2026,6,19,Inbound,235.8,5.0,100.0,Resolved
AGT-014,Priya Iyer,July-2026,22,23,Inbound,249.6,5.0,93.5,Resolved
AGT-009,Arjun Sharma,June-2026,16,6,Inbound,349.5,4.0,,Resolved
AGT-008,Kavya Gupta,March-2026,25,9,Inbound,272.6,4.0,79.5,Resolved
AGT-022,Michael Iyer,February-2026,17,19,Inbound,289.4,5.0,91.9,Resolved
AGT-019,Kavya Gupta,July-2026,4,28,Inbound,343.6,3.4,93.3,Resolved
AGT-002,Arjun Sharma,March-2026,18,20,Inbound,242.9,5.0,100.0,Resolved
AGT-006,Arjun Nair,May-2026,6,21,Inbound,255.6,4.1,100.0,Resolved
AGT-022,Michael Iyer,April-2026,22,21,Inbound,208.3,4.3,100.0,Resolved
AGT-011,David Chang,May-2026,7,12,Inbound,266.0,4.1,83.5,Escalated
AGT-021,Ananya Gupta,February-2026,24,9,Inbound,271.9,3.7,83.3,Resolved
AGT-004,Priya Nair,February-2026,21,4,Inbound,235.7,2.9,73.6,Resolved
AGT-019,Kavya Gupta,July-2026,15,28,Inbound,247.3,4.7,,Resolved
AGT-021,Ananya Gupta,May-2026,8,12,INBOUND,263.3,3.7,90.6,Pending
AGT-015, Arjun Nair ,July-2026,15,14,INBOUND,205.1,3.9,88.0,Pending
AGT-022,Michael Iyer,July-2026,7,24,Inbound,201.8,5.0,,Resolved
AGT-021,Ananya Gupta,May-2026,22,12,Inbound,267.6,3.0,81.8,Resolved
AGT-012,Kavya Jenkins,February-2026,4,16,INBOUND,230.2,4.0,100.0,Resolved
AGT-025,Arjun Reddy,April-2026,18,24,Inbound,251.2,5.0,100.0,Resolved
AGT-003,Sarah Reddy,May-2026,4,25,Inbound,272.7,5.0,83.3,Resolved
AGT-001,Arjun Jenkins,April-2026,15,18,Inbound,272.8,5.0,100.0,Resolved
AGT-025,Arjun Reddy,May-2026,8,25,Inbound,258.1,4.8,95.4,Resolved
AGT-006,Arjun Nair,April-2026,13,20,Inbound,236.3,4.6,98.4,Resolved
AGT-008,Kavya Gupta,July-2026,11,13,Inbound,249.5,4.0,86.1,Resolved
AGT-022,Michael Iyer,April-2026,26,21,Inbound,306.5,4.7,94.7,Resolved
AGT-004,Priya Nair,July-2026,5,9,Inbound,263.6,,77.8,Resolved
AGT-002,Arjun Sharma,April-2026,21,21,Inbound,254.4,3.3,91.2,Resolved
AGT-003,Sarah Reddy,May-2026,11,25,Inbound,195.5,4.8,83.3,Resolved
AGT-008,Kavya Gupta,July-2026,26,13,Inbound,215.2,4.5,68.8,Resolved
AGT-012,Kavya Jenkins,March-2026,16,17,Inbound,271.0,,94.2,Resolved
AGT-011,David Chang,July-2026,25,14,Inbound,286.9,3.5,100.0,Resolved
AGT-012,Kavya Jenkins,June-2026,19,20,Inbound,234.2,4.2,100.0,Escalated
AGT-001,Arjun Jenkins,February-2026,1,16,Inbound,247.3,3.9,84.0,Resolved
AGT-023,Michael Wilson,April-2026,13,19,Inbound,235.3,4.3,100.0,Resolved
AGT-023,Michael Wilson,June-2026,12,21,Inbound,271.1,4.1,93.7,Resolved
AGT-017,Neha Sharma,February-2026,25,0,Inbound,,2.3,67.0,Pending
AGT-023,Michael Wilson,February-2026,9,17,Inbound,296.2,3.4,92.2,Resolved
AGT-003,Sarah Reddy,June-2026,14,26,Inbound,230.5,5.0,95.7,Resolved
AGT-010,James Iyer,March-2026,9,7,Inbound,281.4,4.1,87.8,Resolved
AGT-022,Michael Iyer,April-2026,9,21,Inbound,224.4,4.4,96.2,Resolved
AGT-016,Ananya Verma,May-2026,20,20,Inbound,183.2,5.0,97.0,Resolved
AGT-017,Neha Sharma,February-2026,11,0,Inbound,331.0,3.3,,Resolved
AGT-022,Michael Iyer,April-2026,16,21,Inbound,209.7,3.4,84.7,Resolved
AGT-005,Rahul Chang,March-2026,3,1,Inbound,,3.3,60.1,Resolved
AGT-017,Neha Sharma,June-2026,19,4,Inbound,329.4,3.1,79.4,Unresolved
AGT-023,Michael Wilson,March-2026,1,18,INBOUND,280.0,4.0,81.8,Resolved
AGT-008,Kavya Gupta,May-2026,18,11,Inbound,349.3,3.9,86.2,Unresolved
AGT-025,Arjun Reddy,February-2026,12,22,Inbound,247.8,5.0,94.4,Pending
AGT-005,Rahul Chang,June-2026,7,4,Inbound,285.6,4.1,67.9,Pending
AGT-018,Sarah Iyer,June-2026,26,27,Inbound,,5.0,100.0,Resolved
AGT-001,Arjun Jenkins,March-2026,2,17,Inbound,254.9,5.0,96.5,Escalated
AGT-019,Kavya Gupta,April-2026,16,25,Inbound,239.7,5.0,85.7,Resolved
AGT-022,Michael Iyer,July-2026,8,24,Inbound,294.9,4.1,88.9,Resolved
AGT-009,Arjun Sharma,June-2026,18,6,Inbound,312.8,,76.9,Resolved
AGT-013,Rahul Wilson,March-2026,21,23,Inbound,209.7,3.6,99.4,Resolved
AGT-024,James Reddy,June-2026,15,8,Inbound,285.2,4.5,84.9,Pending
AGT-017,Neha Sharma,March-2026,2,1,Inbound,,3.8,61.2,Resolved
AGT-008,Kavya Gupta,March-2026,4,9,Inbound,294.2,3.5,79.3,Resolved
AGT-002,Arjun Sharma,June-2026,18,23,Inbound,284.9,4.3,92.4,Resolved
AGT-007,Rahul Iyer,July-2026,15,29,Inbound,295.0,5.0,98.0,Resolved
AGT-008,Kavya Gupta,July-2026,21,13,Inbound,325.3,4.4,100.0,Resolved
AGT-019,Kavya Gupta,June-2026,12,27,Inbound,298.3,5.0,97.5,Unresolved
AGT-010,James Iyer,April-2026,16,8,INBOUND,250.8,3.1,60.2,Resolved
AGT-009,Arjun Sharma,May-2026,22,5,Inbound,362.9,3.1,73.2,Resolved
AGT-017,Neha Sharma,June-2026,23,4,Inbound,375.6,4.2,60.1,Unresolved
AGT-024,James Reddy,February-2026,22,4,Inbound,350.4,2.6,68.6,Escalated
AGT-022,Michael Iyer,May-2026,25,22,Inbound,186.0,5.0,100.0,Resolved
AGT-011,David Chang,June-2026,16,13,Inbound,283.5,4.1,77.6,Resolved
AGT-014,Priya Iyer,February-2026,20,18,Inbound,206.7,5.0,100.0,Resolved
AGT-013,Rahul Wilson,May-2026,26,25,Inbound,235.9,5.0,100.0,Resolved
AGT-022,Michael Iyer,February-2026,22,19,Inbound,307.5,4.4,99.6,Resolved
AGT-025,Arjun Reddy,July-2026,20,27,Inbound,248.3,3.7,100.0,Pending
AGT-003,Sarah Reddy,July-2026,4,27,Inbound,242.9,,93.6,Resolved
AGT-021,Ananya Gupta,July-2026,8,14,Inbound,271.0,4.3,87.2,Resolved
AGT-014,Priya Iyer,July-2026,11,23,Inbound,377.4,4.5,100.0,Escalated
AGT-012,Kavya Jenkins,April-2026,14,18,Inbound,198.7,3.2,87.1,Resolved
